country,year,cluster,lat,lon,households,wealthpooled,urban_rural,fold
mali,2006,403,15.088,0.6655,33,-0.48649335,-1.0,E
mali,2006,404,12.6724,-7.9731,30,1.4689132,-1.0,C
mali,2006,405,12.4269,-5.3537,36,-0.6734378,-1.0,B
mali,2006,406,18.7563,1.3364,36,-0.66577023,-1.0,D
mali,2006,407,11.9967,-6.1249,33,-0.45524594,-1.0,D
mali,2006,408,15.9246,-3.4106,34,-0.7881659,-1.0,E
mali,2012,1,14.0965,-3.3717,25,-0.46978226,0.0,B
mali,2012,2,13.4789,-3.6606,25,-0.34257758,0.0,C
mali,2012,3,12.5729,-7.9891,22,1.4358927,1.0,C
mali,2012,4,12.9675,-7.5641,25,-0.17688528,0.0,D
mali,2012,5,12.6132,-8.0435,23,0.97053224,1.0,C
mali,2012,7,12.6869,-5.3383,22,-0.37810794,0.0,D
mali,2012,8,13.9557,-5.3535,26,0.39923868,1.0,A
mali,2012,9,14.8492,-7.5936,22,-0.66047895,0.0,B
mali,2012,11,12.7539,-7.9911,26,0.32044992,0.0,C
mali,2012,13,15.2327,-9.595,26,1.1791729,1.0,E
mali,2012,14,12.5092,-7.9293,24,0.44563702,1.0,C
mali,2012,16,14.4263,-10.9516,26,-0.32736143,0.0,D
mali,2012,20,11.842,-6.8081,24,-0.41649386,0.0,C
mali,2012,22,13.1721,-5.1897,26,-0.33867145,0.0,B
mali,2012,24,12.9512,-6.3191,24,-0.2891084,0.0,A
mali,2012,26,12.8642,-4.8103,25,-0.66481096,0.0,B
mali,2012,27,13.2845,-4.9018,22,0.8498233,1.0,C
mali,2012,28,11.21,-6.1828,24,-0.37398562,0.0,C
mali,2012,29,12.5857,-7.9597,25,0.90977603,1.0,C
mali,2012,30,10.6492,-7.414,26,-0.58508104,0.0,B
mali,2012,31,13.2126,-8.5271,26,-0.3989976,0.0,D
mali,2012,32,12.6024,-7.9827,24,1.2012477,1.0,C
mali,2012,33,14.1412,-6.594,26,-0.67127186,0.0,C
mali,2012,35,13.0503,-9.5865,23,-0.23737425,0.0,C
mali,2012,36,12.8782,-9.8702,26,-0.22948958,0.0,C
mali,2012,37,12.872,-7.5326,26,-0.20145857,0.0,D
mali,2012,38,12.6938,-8.4943,25,-0.4970314,0.0,C
mali,2012,39,11.2635,-8.124,24,-0.22679822,0.0,B
mali,2012,40,11.9857,-7.8839,26,0.69424015,0.0,D
mali,2012,42,12.4054,-6.5073,26,-0.33497453,0.0,C
mali,2012,43,12.6177,-8.0189,25,1.176654,1.0,C
mali,2012,44,14.8876,-11.232,24,0.12181973,0.0,A
mali,2012,45,13.8763,-7.6,24,-0.34192276,0.0,B
mali,2012,46,11.0959,-6.2632,24,0.046111714,0.0,A
mali,2012,47,12.2494,-4.6257,27,-0.42679662,0.0,C
mali,2012,48,12.6892,-7.937,22,1.4128821,1.0,C
mali,2012,49,13.5691,-5.2888,25,-0.28794664,0.0,D
mali,2012,50,12.855,-7.5593,23,1.508294,1.0,D
mali,2012,51,12.8896,-6.4173,26,-0.27994102,0.0,C
mali,2012,52,15.0112,-10.5481,26,-0.3132962,0.0,A
mali,2012,53,14.359,-9.3087,25,0.15127438,0.0,C
mali,2012,56,12.5923,-7.8229,26,-0.10041853,0.0,C
mali,2012,57,14.3392,-4.1981,23,-0.37986878,0.0,D
mali,2012,58,12.6087,-7.99,20,0.4067573,1.0,C
mali,2012,60,12.5236,-7.9245,22,0.28231943,1.0,C
mali,2012,62,13.8785,-3.6607,16,-0.30426955,0.0,A
mali,2012,64,12.5952,-7.9188,23,2.0483506,1.0,C
mali,2012,66,12.5877,-8.0094,25,1.1185203,1.0,C
mali,2012,67,12.0313,-4.8845,23,-0.32050046,0.0,D
mali,2012,68,13.8921,-10.4204,26,-0.41711193,0.0,E
mali,2012,70,11.6754,-7.776,25,-0.3861993,0.0,E
mali,2012,71,11.5696,-6.9535,26,-0.3789822,0.0,A
mali,2012,72,12.6743,-7.94,23,1.1956435,1.0,C
mali,2012,74,12.5813,-7.9854,25,1.230357,1.0,C
mali,2012,75,14.3821,-2.7556,26,-0.6320367,0.0,C
mali,2012,76,13.5485,-5.1336,24,-0.39484155,0.0,D
mali,2012,77,14.543,-2.2511,23,-0.926044,0.0,D
mali,2012,78,13.5442,-7.7624,26,-0.35102323,0.0,A
mali,2012,79,13.4927,-4.8823,26,-0.28211448,0.0,C
mali,2012,80,11.6756,-8.1935,25,0.23788112,0.0,D
mali,2012,81,12.6657,-8.046,22,0.8282456,1.0,C
mali,2012,83,12.9692,-5.7773,22,-0.18266213,1.0,B
mali,2012,85,12.5944,-7.97,26,1.6128346,1.0,C
mali,2012,86,12.2169,-7.9865,26,0.14909758,0.0,D
mali,2012,88,13.3344,-3.5405,19,-0.43930978,0.0,D
mali,2012,89,12.7394,-7.7012,23,-0.27346188,0.0,C
mali,2012,90,14.5362,-4.0946,26,1.1367368,1.0,B
mali,2012,92,14.9362,-11.5664,25,-0.27731788,0.0,A
mali,2012,93,13.0224,-5.8031,24,-0.25300065,0.0,B
mali,2012,94,13.8473,-4.3596,25,-0.45421878,0.0,C
mali,2012,95,12.5695,-7.9603,26,0.8771569,1.0,C
mali,2012,96,13.457,-6.197,22,-0.16224247,0.0,D
mali,2012,98,12.9327,-5.7575,24,0.615117,1.0,B
mali,2012,100,13.7994,-4.6057,26,-0.42334864,1.0,D
mali,2012,101,13.4307,-7.099,26,-0.4886496,0.0,E
mali,2012,103,14.401,-3.3696,25,-0.75243527,0.0,D
mali,2012,106,14.1919,-3.054,24,-0.3086533,0.0,B
mali,2012,107,12.6848,-5.82,26,-0.39669487,0.0,C
mali,2012,108,14.3754,-5.9448,23,0.30584836,0.0,A
mali,2012,109,12.6057,-7.9394,21,1.0162169,1.0,C
mali,2012,113,13.7202,-5.6645,25,-0.20117052,0.0,D
mali,2012,114,14.4342,-11.4355,26,1.3936337,1.0,A
mali,2012,117,15.2541,-9.5882,26,-0.35971606,1.0,E
mali,2012,118,12.6879,-7.964,25,1.2827567,1.0,C
mali,2012,119,15.3781,-10.2041,26,0.6162247,0.0,D
mali,2012,123,11.1331,-5.5765,24,1.0883759,0.0,C
mali,2012,124,12.7159,-8.0587,26,1.038294,1.0,C
mali,2012,129,12.0126,-6.8429,26,-0.3374932,0.0,E
mali,2012,130,13.0374,-9.4864,23,1.0267166,1.0,C
mali,2012,131,11.4499,-5.5035,22,0.0825546,0.0,E
mali,2012,132,10.7186,-6.0763,26,-0.2209945,0.0,A
mali,2012,133,13.3233,-7.2386,26,-0.52816623,0.0,D
mali,2012,134,14.8257,-9.1718,24,-0.48526657,0.0,D
mali,2012,135,14.8992,-9.3893,26,-0.33051795,0.0,B
mali,2012,136,12.602,-7.9977,17,2.1011493,1.0,C
mali,2012,138,13.8207,-5.9658,26,-0.46464628,0.0,D
mali,2012,139,12.8575,-8.056,26,-0.19046687,0.0,C
mali,2012,140,14.5912,-8.2416,21,-0.62860405,0.0,B
mali,2012,142,12.5493,-8.0183,21,1.4215105,0.0,C
mali,2012,143,13.0476,-8.8185,25,-0.30549392,0.0,B
mali,2012,144,14.7513,-4.1458,23,-0.7305162,0.0,C
mali,2012,145,12.2171,-9.9614,26,-0.41040257,0.0,B
mali,2012,146,12.9452,-5.4747,26,-0.046451624,0.0,E
mali,2012,147,12.6856,-7.935,24,1.2409515,1.0,C
mali,2012,148,14.5775,-11.8527,24,0.2580037,0.0,D
mali,2012,150,14.4706,-11.4706,26,0.2259015,0.0,A
mali,2012,151,11.4425,-7.4765,25,0.55876803,1.0,E
mali,2012,152,14.5056,-3.8155,25,-0.75822675,0.0,B
mali,2012,153,13.0822,-7.9311,26,-0.35436094,0.0,D
mali,2012,155,14.502,-11.2373,26,0.13065895,0.0,E
mali,2012,156,12.6694,-7.939,24,0.8069195,1.0,C
mali,2012,157,14.4724,-11.4483,24,0.7446348,1.0,A
mali,2012,158,15.1751,-8.6319,26,-0.46655887,0.0,B
mali,2012,159,13.8967,-4.5546,25,1.0363481,1.0,B
mali,2012,160,11.3006,-7.4302,24,-0.48094875,0.0,C
mali,2012,161,12.6169,-8.0442,23,0.87629336,1.0,C
mali,2012,162,13.1733,-6.5715,25,-0.16709308,0.0,B
mali,2012,163,12.6806,-7.9717,25,0.9600916,1.0,C
mali,2012,164,12.0634,-10.7341,26,-0.70756245,0.0,A
mali,2012,167,12.7415,-11.1733,25,-0.10909667,0.0,E
mali,2012,168,12.4693,-6.8038,25,0.30385104,1.0,E
mali,2012,171,15.377,-11.7185,26,0.07384384,0.0,A
mali,2012,172,12.3582,-5.4939,18,0.21180053,0.0,B
mali,2012,173,13.9265,-3.2665,26,-0.4299791,0.0,A
mali,2012,174,12.6262,-8.0498,26,1.3747687,1.0,C
mali,2012,175,12.2648,-5.0527,26,-0.14922245,0.0,B
mali,2012,176,11.8266,-6.012,26,-0.2041372,0.0,B
mali,2012,178,13.4327,-6.2521,23,1.2012247,1.0,D
mali,2012,180,14.4883,-4.1902,23,1.1042386,1.0,B
mali,2012,181,14.4458,-11.4221,23,1.0612636,1.0,A
mali,2012,182,14.5224,-4.1071,26,0.90261334,1.0,B
mali,2012,184,12.6251,-4.8724,26,-0.49135187,0.0,D
mali,2012,187,13.4679,-6.2904,26,-0.12743697,0.0,D
mali,2012,188,13.044,-7.2469,26,-0.18404083,0.0,E
mali,2012,189,12.7513,-5.4523,26,-0.38611585,0.0,D
mali,2012,190,13.7138,-5.4088,26,-0.39399078,0.0,A
mali,2012,191,12.6541,-7.9964,22,1.5248952,1.0,C
mali,2012,192,13.4612,-5.8765,21,-0.3385858,0.0,E
mali,2012,193,10.9679,-7.3376,21,-0.19881678,0.0,A
mali,2012,194,12.6462,-8.0483,26,1.4823297,1.0,C
mali,2012,195,13.7634,-5.0261,24,-0.5334594,0.0,E
mali,2012,197,13.9286,-5.5491,23,-0.34862936,0.0,C
mali,2012,198,12.6771,-7.9774,26,1.1143111,1.0,C
mali,2012,204,13.2351,-7.1068,26,-0.38220218,0.0,B
mali,2012,205,11.2241,-7.3083,26,-0.32773125,0.0,A
mali,2012,206,13.5274,-7.1587,25,-0.40332234,0.0,E
mali,2012,207,14.1677,-9.8296,21,-0.32472554,0.0,A
mali,2012,208,13.5465,-7.3541,24,0.11823206,0.0,E
mali,2012,209,12.7478,-6.3069,21,-0.46128175,0.0,A
mali,2012,210,13.0006,-5.8751,26,-0.31789955,0.0,B
mali,2012,212,12.6189,-7.9642,24,1.3168056,1.0,C
mali,2012,215,14.5764,-5.8532,25,-0.40002513,0.0,E
mali,2012,216,12.8454,-7.584,24,0.88545,1.0,D
mali,2012,217,12.5526,-7.9928,24,1.6000276,1.0,C
mali,2012,218,12.1388,-4.8158,26,-0.3074776,0.0,E
mali,2012,220,12.5417,-8.069,26,0.5596306,0.0,C
mali,2012,221,14.2739,-6.0503,23,-0.13892294,0.0,A
mali,2012,223,12.9939,-4.5452,26,-0.5532992,0.0,A
mali,2012,224,12.669,-6.6265,25,-0.22106358,0.0,C
mali,2012,225,12.5773,-8.0371,20,1.0580279,0.0,C
mali,2012,227,12.6041,-8.0107,25,0.97315973,1.0,C
mali,2012,228,14.602,-9.2139,25,-0.39037395,0.0,D
mali,2012,230,12.866,-6.7609,26,-0.27737746,0.0,D
mali,2012,231,12.583,-8.005,23,1.051702,1.0,C
mali,2012,232,13.241,-5.9457,24,-0.05596939,0.0,C
mali,2012,236,12.4391,-7.4119,25,-0.29088283,0.0,B
mali,2012,237,13.593,-4.1272,26,-0.4867371,0.0,D
mali,2012,239,12.6549,-7.9629,20,1.2790413,1.0,C
mali,2012,240,12.615,-7.9591,23,1.4415343,1.0,C
mali,2012,241,13.1014,-5.2285,23,0.004027378,0.0,B
mali,2012,242,14.8652,-11.1292,26,-0.21135718,0.0,C
mali,2012,243,13.5097,-3.4303,26,-0.38169563,0.0,E
mali,2012,244,14.5431,-12.203,26,0.3179641,0.0,A
mali,2012,245,11.3086,-5.6971,20,0.9533476,1.0,A
mali,2012,246,11.2828,-5.7745,20,0.02409356,0.0,A
mali,2012,248,12.5725,-7.9441,24,1.2580053,1.0,C
mali,2012,249,14.7445,-3.4275,25,-0.4577139,0.0,D
mali,2012,251,13.384,-6.26,18,-0.47049984,0.0,D
mali,2012,252,12.5848,-8.054,26,0.6565979,1.0,C
mali,2012,253,12.6219,-7.9128,18,0.9701013,1.0,C
mali,2012,254,12.4585,-7.0565,26,-0.29832646,0.0,B
mali,2012,255,12.6221,-7.9541,24,0.82883376,1.0,C
mali,2012,256,15.1203,-10.8671,26,-0.16084471,0.0,E
mali,2012,259,14.2045,-4.2887,26,-0.32460374,0.0,D
mali,2012,260,14.2223,-10.1125,25,0.30820996,0.0,E
mali,2012,261,13.9577,-3.0887,25,-0.2424002,0.0,C
mali,2012,262,13.4354,-6.9058,25,-0.26833743,0.0,A
mali,2012,265,15.1258,-9.6618,23,-0.55501497,0.0,E
mali,2012,266,11.0782,-6.884,16,0.6219385,1.0,D
mali,2012,267,14.633,-3.7719,26,-0.6344478,0.0,B
mali,2012,268,14.0797,-6.0517,23,0.21838889,0.0,A
mali,2012,269,15.4575,-3.8283,26,-0.60182005,0.0,D
mali,2012,270,12.955,-5.6755,25,-0.05000645,0.0,B
mali,2012,271,12.3946,-5.4837,25,0.6892414,1.0,B
mali,2012,272,11.9676,-8.0561,25,-0.3589756,0.0,D
mali,2012,274,13.8384,-6.0756,22,-0.2301204,0.0,E
mali,2012,275,11.696,-5.6753,21,-0.023166787,0.0,D
mali,2012,276,11.4133,-7.485,22,0.82704556,1.0,E
mali,2012,278,12.7762,-6.5984,24,-0.30347946,0.0,C
mali,2012,279,14.2424,-3.8814,25,-0.7257872,0.0,C
mali,2012,280,12.7451,-8.0564,25,1.588865,1.0,C
mali,2012,281,13.509,-5.4946,23,-0.48975337,0.0,C
mali,2012,282,10.8166,-6.1772,23,-0.102723375,0.0,D
mali,2012,283,12.7132,-7.8126,26,0.1552061,0.0,C
mali,2012,285,11.8552,-8.6022,26,-0.19081035,0.0,B
mali,2012,286,12.4518,-7.8602,26,0.10386659,0.0,C
mali,2012,287,14.2783,-11.2682,24,-0.0636764,0.0,C
mali,2012,288,11.9447,-7.2347,25,-0.2500301,0.0,B
mali,2012,290,12.2192,-6.1991,24,-0.36982056,0.0,B
mali,2012,291,14.2885,-3.0389,26,-0.5063417,0.0,B
mali,2012,292,14.929,-3.2607,26,-0.7484464,0.0,E
mali,2012,293,14.2616,-5.9766,23,0.38190678,-1.0,A
mali,2012,294,12.5333,-7.9253,25,0.2841919,1.0,C
mali,2012,296,13.3629,-4.4893,25,-0.54807156,0.0,A
mali,2012,299,14.2318,-4.6993,26,-0.50005907,0.0,D
mali,2012,300,14.3515,-3.6143,25,0.828434,1.0,C
mali,2012,301,13.2298,-8.0481,26,-0.50367707,0.0,C
mali,2012,303,12.6674,-7.9806,22,1.1289253,1.0,C
mali,2012,304,12.7555,-8.1013,23,1.4305483,1.0,C
mali,2012,305,10.7856,-6.4989,26,-0.48781565,0.0,D
mali,2012,306,11.2954,-6.6122,23,-0.45162576,0.0,D
mali,2012,307,12.6706,-8.0083,26,1.3255774,1.0,C
mali,2012,309,12.1509,-5.1984,25,-0.44810513,0.0,A
mali,2012,310,14.1896,-9.5015,26,-0.16412625,0.0,D
mali,2012,311,14.3387,-2.1959,24,-0.4446911,0.0,B
mali,2012,314,13.1628,-7.5448,23,-0.46195456,0.0,C
mali,2012,317,11.8246,-6.3654,22,-0.14388299,0.0,C
mali,2012,318,15.6665,-9.3454,20,-0.27743328,0.0,C
mali,2012,319,11.5113,-6.3167,25,-0.44902745,0.0,B
mali,2012,320,13.7536,-3.5363,25,-0.28888306,0.0,D
mali,2012,321,13.9001,-11.7002,22,1.0972755,0.0,B
mali,2012,322,10.8024,-6.9071,24,-0.26062804,0.0,B
mali,2012,324,12.3547,-8.5814,26,-0.33192638,0.0,B
mali,2012,325,13.0793,-7.1432,26,-0.1250466,0.0,E
mali,2012,326,12.0181,-5.3104,26,-0.39927775,0.0,C
mali,2012,328,12.3488,-5.9547,25,-0.14250207,0.0,A
mali,2012,329,14.9331,-3.9141,24,-0.6199442,0.0,D
mali,2012,333,11.1881,-8.1512,25,0.86722326,1.0,B
mali,2012,334,12.9838,-9.3618,25,-0.24285367,0.0,C
mali,2012,336,14.5189,-8.6403,21,-0.3726822,0.0,C
mali,2012,337,13.3952,-3.3498,26,-0.3253662,0.0,A
mali,2012,339,13.902,-3.9437,25,-0.4188505,0.0,A
mali,2012,340,14.008,-7.7006,25,-0.4379826,0.0,B
mali,2012,341,14.6314,-10.8048,26,0.22234243,0.0,D
mali,2012,342,13.443,-5.7516,26,-0.4711423,0.0,D
mali,2012,345,14.1999,-3.3342,26,-0.69009316,0.0,B
mali,2012,346,12.8996,-4.344,24,-0.6377214,0.0,E
mali,2012,348,13.0967,-5.5006,22,-0.13542247,0.0,D
mali,2012,351,14.972,-3.3992,26,-0.6555112,0.0,E
mali,2012,352,13.903,-6.0985,24,-0.05552346,0.0,E
mali,2012,356,12.2131,-5.7927,26,-0.4373628,0.0,E
mali,2012,358,12.6432,-8.0409,19,1.2272843,1.0,C
mali,2012,360,15.3749,-9.9186,18,-0.53556675,0.0,A
mali,2012,361,11.1088,-6.0388,24,-0.43701607,0.0,D
mali,2012,362,11.2965,-5.6868,26,0.94594723,1.0,A
mali,2012,363,12.5933,-8.0629,24,1.0560195,1.0,C
mali,2012,364,13.8575,-4.8217,26,-0.23423736,0.0,B
mali,2012,366,11.5572,-6.256,25,-0.43475425,0.0,B
mali,2012,367,11.31,-5.67,23,1.0092343,1.0,A
mali,2012,370,12.656,-8.0309,23,1.4853799,1.0,C
mali,2012,371,10.8423,-8.2191,24,-0.104445495,0.0,A
mali,2012,372,12.6873,-10.8468,26,-0.63188213,0.0,E
mali,2012,373,12.5613,-7.9937,26,0.97487324,1.0,C
mali,2012,375,14.5273,-9.906,25,-0.0055415784,0.0,D
mali,2012,376,15.1882,-10.5094,26,0.23264898,0.0,D
mali,2012,377,14.8843,-4.3885,24,-0.5402718,0.0,E
mali,2012,379,12.2081,-6.686,23,-0.5354356,0.0,A
mali,2012,380,13.7011,-5.5153,26,-0.37526062,0.0,C
mali,2012,381,12.5947,-7.9645,20,2.0694957,1.0,C
mali,2012,382,12.3295,-6.7207,26,-0.15813215,0.0,A
mali,2012,383,14.4063,-4.3786,25,-0.53520936,0.0,E
mali,2012,384,12.7684,-9.6986,26,-0.15807328,0.0,B
mali,2012,387,13.7438,-4.6963,26,-0.55955434,0.0,D
mali,2012,388,12.9296,-6.8125,26,-0.14823928,0.0,D
mali,2012,391,13.1203,-6.7608,26,-0.29710782,0.0,A
mali,2012,392,15.1635,-7.2975,26,0.5707783,1.0,B
mali,2012,394,13.1667,-10.0323,23,-0.6494374,0.0,B
mali,2012,396,13.2508,-9.0792,24,-0.37546912,0.0,B
mali,2012,397,13.85,-5.667,26,0.50533235,0.0,E
mali,2012,398,14.3523,-7.3156,24,-0.61563647,0.0,C
mali,2012,399,13.1881,-5.3077,23,-0.41753644,0.0,B
mali,2012,401,13.4371,-7.3839,26,0.96507233,0.0,E
mali,2012,403,14.5399,-4.1826,26,1.0684279,0.0,B
mali,2012,404,11.3399,-5.662,24,0.7433206,1.0,A
mali,2012,405,14.2673,-5.9308,24,-0.003178087,-1.0,A
mali,2012,406,13.3037,-4.8894,26,0.55188257,1.0,C
mali,2012,407,12.5891,-6.5001,26,-0.24002312,0.0,C
mali,2012,408,14.9935,-10.22,25,-0.4288319,0.0,C
mali,2012,409,11.772,-7.6005,26,-0.15477687,0.0,E
mali,2012,410,13.0374,-9.485,21,0.66065997,1.0,C
mali,2012,411,13.3964,-4.3763,26,-0.7317716,0.0,B
mali,2012,412,12.6001,-8.0139,23,1.1176994,1.0,C
mali,2012,413,12.6816,-7.9602,26,0.53433293,1.0,C
mali,2012,414,13.5627,-4.4462,25,-0.77854574,0.0,C
mali,2012,415,13.7283,-4.587,26,-0.4310398,0.0,D
mali,2012,416,12.8403,-11.2595,26,0.57018673,1.0,E
mali,2012,418,13.1156,-7.7201,26,-0.4688034,0.0,E
mali,2012,419,11.8644,-6.7407,23,-0.4105533,0.0,C
mali,2012,420,14.8861,-3.8308,23,-0.29716167,0.0,D
mali,2012,426,12.6421,-8.0229,24,1.2210144,1.0,C
mali,2012,427,12.0239,-6.1356,25,-0.42100754,0.0,D
mali,2012,431,12.601,-8.0113,25,1.1832627,1.0,C
mali,2012,432,11.1559,-7.732,23,-0.27281347,0.0,B
mali,2012,433,12.3919,-5.437,21,0.85277593,1.0,B
mali,2012,434,11.4963,-6.737,26,-0.52694666,0.0,C
mali,2012,436,13.1202,-5.0437,25,-0.35145885,0.0,A
mali,2012,437,14.0269,-4.1673,26,-0.17590103,0.0,C
mali,2012,438,14.179,-3.524,25,-0.64918154,0.0,C
mali,2012,439,14.314,-3.6765,25,-0.8373005,0.0,C
mali,2012,440,12.5894,-7.9653,26,0.66403115,1.0,C
mali,2012,441,14.7214,-3.0564,24,-0.865902,0.0,C
mali,2012,442,15.3607,-7.4591,26,-0.57289857,0.0,D
mali,2012,443,13.041,-6.0181,25,0.04476865,0.0,C
mali,2012,445,13.4535,-6.2597,25,1.0524958,1.0,D
mali,2012,447,12.9778,-5.9935,26,-0.106372006,0.0,C
mali,2012,448,10.6695,-5.6781,23,-0.039427053,-1.0,D
mali,2012,449,13.9663,-4.3749,24,-0.48634067,0.0,C
mali,2012,451,11.2636,-6.4819,26,-0.51906765,0.0,D
mali,2012,452,12.5848,-8.0086,18,1.0293012,1.0,C
mali,2012,453,11.331,-7.7468,25,-0.35772988,0.0,D
mali,2012,458,13.6538,-10.2227,26,-0.2645034,0.0,D
mali,2012,460,12.5609,-8.007,25,1.1565881,0.0,C
mali,2012,461,13.5956,-3.8646,24,-0.62615275,0.0,E
mali,2012,462,14.54,-4.0447,24,-0.19720912,0.0,B
mali,2012,463,13.492,-11.4013,24,0.62035304,0.0,B
mali,2012,465,14.15,-8.321,21,-0.671454,0.0,E
mali,2012,466,12.62,-7.9115,23,0.59902453,1.0,C
mali,2012,468,12.9233,-11.2887,24,-0.062068127,0.0,E
mali,2012,469,10.4426,-6.9324,24,-0.25901616,0.0,D
mali,2012,470,14.5673,-9.3706,25,-0.40288386,0.0,D
mali,2012,471,12.8161,-5.7303,25,0.21855432,0.0,E
mali,2012,472,13.3597,-6.7613,20,-0.14206885,0.0,B
mali,2012,474,14.1853,-3.1168,26,-0.3592279,0.0,B
mali,2012,475,12.6609,-7.9682,25,1.058336,1.0,C
mali,2012,476,11.3162,-5.7324,25,0.31233567,1.0,A
mali,2012,477,13.1116,-5.7624,23,-0.23527363,0.0,B
mali,2012,478,12.6091,-4.5881,24,-0.61910886,0.0,C
mali,2012,480,13.0716,-4.6133,26,-0.42947245,0.0,D
mali,2012,481,15.3426,-8.8155,26,-0.58114326,0.0,D
mali,2012,482,12.6495,-8.0056,20,1.6091366,1.0,C
mali,2012,484,13.0824,-11.3639,24,0.40019616,0.0,A
mali,2012,485,11.3134,-5.6385,21,0.90057343,1.0,A
mali,2012,486,13.9475,-4.6036,24,-0.27424264,0.0,B
mali,2012,487,12.6824,-7.8819,22,0.20974652,0.0,C
mali,2012,488,12.5749,-5.164,26,-0.21648881,0.0,B
mali,2012,490,14.2297,-3.5267,26,-0.67546636,0.0,C
mali,2012,492,13.5239,-11.0228,26,-0.40634945,0.0,C
mali,2012,493,13.8861,-8.0928,25,0.37372044,0.0,D
mali,2012,495,14.6644,-5.9969,24,0.19874239,0.0,B
mali,2012,496,15.2113,-9.156,26,-0.32801157,0.0,A
mali,2012,498,12.714,-7.9156,26,0.42264915,0.0,C
mali,2012,499,13.2875,-7.4635,26,-0.52104,0.0,A
mali,2012,501,12.1924,-8.7533,26,0.20524944,0.0,E
mali,2012,502,12.7008,-7.9616,23,0.5656561,0.0,C
mali,2012,504,12.6531,-8.0076,26,1.4071085,1.0,C
mali,2012,505,12.387,-5.4698,24,0.87650526,1.0,B
mali,2012,506,12.668,-7.9612,23,1.1634814,1.0,C
mali,2012,507,14.0206,-3.5991,24,-0.48009005,0.0,E
mali,2012,508,12.8919,-5.131,26,-0.38935813,0.0,E
mali,2012,510,13.6785,-5.844,22,0.40929332,0.0,B
mali,2012,511,12.8147,-5.8069,26,-0.14803745,0.0,E
mali,2012,513,14.4366,-10.1989,26,0.20813678,0.0,B
mali,2012,514,13.2591,-7.5472,26,-0.37974417,0.0,A
mali,2012,515,14.2561,-10.4961,26,0.47891694,0.0,B
mali,2012,516,12.106,-4.6785,24,-0.28018358,0.0,D
mali,2012,517,12.6344,-8.235,25,-0.41003358,0.0,B
mali,2012,518,14.629,-3.1293,26,-0.85875994,0.0,A
mali,2012,519,14.5237,-11.1808,26,0.13615866,0.0,E
mali,2012,522,14.383,-11.7262,26,0.24587609,0.0,D
mali,2012,526,12.8963,-7.5394,25,0.89919126,1.0,D
mali,2012,527,12.4013,-7.7656,25,-0.19703057,0.0,A
mali,2012,528,12.851,-5.5071,25,-0.29365158,0.0,C
mali,2012,530,13.2488,-10.5579,26,-0.34416157,0.0,E
mali,2012,531,12.5669,-7.9931,18,1.3860188,1.0,C
mali,2012,532,14.4926,-4.1833,26,0.515919,1.0,B
mali,2012,533,13.1473,-11.0512,26,-0.6176519,0.0,D
mali,2012,535,12.5824,-8.0057,25,0.7818265,1.0,C
mali,2012,536,14.5509,-11.6096,25,0.5267994,1.0,A
mali,2012,537,14.152,-6.0357,25,-0.3606205,0.0,A
mali,2012,538,14.4362,-11.4503,21,1.52721,-1.0,A
mali,2012,540,14.9367,-9.7245,26,-0.44928378,0.0,B
mali,2012,542,11.8773,-6.9661,25,-0.46117732,0.0,B
mali,2012,543,12.6105,-7.9465,26,1.0053416,1.0,C
mali,2012,544,12.5784,-6.0491,23,-0.39290503,0.0,B
mali,2012,546,12.6192,-7.2567,26,-0.3801455,0.0,C
mali,2012,549,14.3488,-2.8706,24,-0.44242206,0.0,B
mali,2012,550,14.5038,-4.1841,21,1.1034032,1.0,B
mali,2012,551,13.6768,-6.0466,22,0.5846491,0.0,B
mali,2012,552,12.6115,-8.0528,26,1.3187045,1.0,C
mali,2012,554,14.5807,-3.3921,26,-0.48359114,-1.0,E
mali,2012,555,13.2808,-6.9484,26,-0.2136187,0.0,C
mali,2012,556,14.0462,-5.565,21,-0.3360277,0.0,D
mali,2012,557,12.674,-7.9243,21,1.2348033,1.0,C
mali,2012,560,11.3435,-8.2396,26,-0.05374074,0.0,C
mali,2012,561,12.6668,-7.9502,23,1.6838869,1.0,C
mali,2012,562,14.8994,-5.9828,26,-0.35362086,0.0,C
mali,2012,563,14.6428,-3.2296,26,-0.3131096,0.0,E
mali,2012,565,12.7757,-6.9558,26,0.44493735,0.0,C
mali,2012,566,12.5336,-8.0373,22,0.60287434,0.0,C
mali,2012,567,13.3584,-9.2667,26,-0.48188427,0.0,C
mali,2012,568,12.6344,-8.0464,26,1.4582905,1.0,C
mali,2012,569,12.601,-7.9522,25,1.5275568,1.0,C
mali,2012,570,13.4522,-6.2607,26,1.101334,1.0,D
mali,2012,573,12.5982,-9.0322,22,-0.41816297,0.0,A
mali,2012,575,12.6381,-7.9875,24,1.5984578,1.0,C
mali,2012,576,13.8387,-3.5996,22,-0.65906227,0.0,A
mali,2012,577,12.6675,-7.9678,26,0.88861173,1.0,C
mali,2012,578,12.653,-7.9711,23,1.4005923,1.0,C
mali,2012,579,13.4469,-4.6251,24,-0.49709532,0.0,D
mali,2012,581,12.2963,-5.2207,25,-0.20755845,0.0,C
mali,2012,582,10.7875,-5.6816,25,-0.1971382,0.0,B
mali,2012,583,14.4431,-11.4488,26,1.2546034,1.0,A
mali,2012,585,13.8111,-7.9062,26,-0.00938574,0.0,E
