country,year,cluster,lat,lon,households,wealthpooled,filename
nigeria,2008,743,5.490139961242676,7.183879852294922,25,0.63918805,5_490_7_183.tif
nigeria,2008,744,5.63385009765625,7.333960056304932,26,0.014852182,5_633_7_333.tif
nigeria,2008,745,5.413529872894287,7.297080039978027,25,0.2687909,5_413_7_297.tif
nigeria,2008,746,5.86338996887207,7.117819786071777,24,0.5605596,5_863_7_117.tif
nigeria,2008,747,5.814949989318848,7.095069885253906,34,-0.2096389,5_814_7_095.tif
nigeria,2008,748,5.520410060882568,7.100259780883789,32,0.037422128,5_520_7_100.tif
nigeria,2008,749,5.588429927825928,7.141079902648926,35,0.36779952,5_588_7_141.tif
nigeria,2008,750,5.6641998291015625,7.175360202789307,28,0.21423842,5_664_7_175.tif
nigeria,2008,751,5.723780155181885,7.0268402099609375,29,0.761753,5_723_7_026.tif
nigeria,2008,752,5.588880062103272,7.031869888305664,41,0.29598704,5_588_7_031.tif
nigeria,2008,753,5.318429946899414,7.162449836730957,32,0.47835553,5_318_7_162.tif
nigeria,2008,754,5.238770008087158,7.232289791107178,33,0.39370158,5_238_7_232.tif
nigeria,2008,755,5.778079986572266,7.096340179443359,26,0.74645334,5_778_7_096.tif
nigeria,2008,756,5.551949977874756,7.362949848175049,32,0.7499869,5_551_7_362.tif
nigeria,2008,757,5.577310085296631,6.904200077056885,41,-0.34237465,5_577_6_904.tif
nigeria,2008,758,5.810490131378174,7.284890174865723,33,-0.12702022,5_810_7_284.tif
nigeria,2008,759,5.863589763641357,7.062349796295166,28,0.40063047,5_863_7_062.tif
nigeria,2008,760,5.843820095062256,6.999390125274658,34,0.17586398,5_843_6_999.tif
nigeria,2008,761,5.7469868659973145,6.8952717781066895,38,0.5227521,5_746_6_895.tif
nigeria,2008,762,4.747220039367676,6.8705902099609375,41,0.76301026,4_747_6_870.tif
nigeria,2008,763,4.816889762878418,7.078629970550537,37,1.0676712,4_816_7_078.tif
nigeria,2008,764,4.954850196838379,6.9134202003479,41,0.764823,4_954_6_913.tif
nigeria,2008,765,4.749889850616455,7.085519790649414,37,0.9077482,4_749_7_085.tif
nigeria,2008,766,4.792940139770508,7.031010150909424,37,1.2281554,4_792_7_031.tif
nigeria,2008,767,4.754039764404297,7.03557014465332,35,0.4796491,4_754_7_035.tif
nigeria,2008,768,4.802700042724609,7.003009796142578,37,1.4251907,4_802_7_003.tif
nigeria,2008,769,4.877490043640137,6.656650066375732,41,0.7068632,4_877_6_656.tif
nigeria,2008,770,4.846700191497803,6.625800132751465,41,-0.14215173,4_846_6_625.tif
nigeria,2008,771,5.136149883270264,6.538549900054932,41,-0.47522354,5_136_6_538.tif
nigeria,2008,772,4.991040229797363,6.5026397705078125,38,-0.5728244,4_991_6_502.tif
nigeria,2008,773,4.294579982757568,7.119470119476318,36,-0.84256196,4_294_7_119.tif
nigeria,2008,774,4.434370040893555,7.195580005645752,40,-0.103937656,4_434_7_195.tif
nigeria,2008,775,4.824480056762695,7.156539916992188,41,-0.6906522,4_824_7_156.tif
nigeria,2008,776,4.939760208129883,6.780129909515381,41,0.5174879,4_939_6_780.tif
nigeria,2008,777,5.007150173187256,7.034379959106445,41,0.6757737,5_007_7_034.tif
nigeria,2008,778,4.995029926300049,6.936620235443115,41,0.5323411,4_995_6_936.tif
nigeria,2008,779,4.717549800872803,7.518770217895508,21,-0.9800047,4_717_7_518.tif
nigeria,2008,780,4.849909782409668,7.032219886779785,41,1.3371041,4_849_7_032.tif
nigeria,2008,781,4.858119964599609,6.929269790649414,41,1.292929,4_858_6_929.tif
nigeria,2008,782,4.835480213165283,7.027259826660156,40,1.1780005,4_835_7_027.tif
nigeria,2008,783,5.423299789428711,6.543059825897217,40,-0.7748959,5_423_6_543.tif
nigeria,2008,784,5.087900161743164,7.226809978485107,41,0.08229667,5_087_7_226.tif
nigeria,2008,785,4.763669967651367,7.185550212860107,39,0.75137067,4_763_7_185.tif
nigeria,2008,786,4.979489803314209,5.627810001373291,41,0.19787486,4_979_5_627.tif
nigeria,2008,787,5.011250019073486,6.067359924316406,40,-0.38241956,5_011_6_067.tif
nigeria,2008,788,4.973100185394287,6.377210140228272,40,1.4548994,4_973_6_377.tif
nigeria,2008,789,5.046919822692871,6.359139919281006,40,0.20062327,5_046_6_359.tif
nigeria,2008,790,4.9115400314331055,6.26947021484375,41,1.0350186,4_911_6_269.tif
nigeria,2008,791,4.320710182189941,6.059360027313232,41,-0.06854277,4_320_6_059.tif
nigeria,2008,792,4.894259929656982,5.852779865264893,41,-0.6166371,4_894_5_852.tif
nigeria,2008,793,5.041440010070801,5.757959842681885,41,-0.8435627,5_041_5_757.tif
nigeria,2008,794,5.120399951934815,5.440879821777344,41,-0.18545933,5_120_5_440.tif
nigeria,2008,795,5.123489856719971,6.282670021057129,41,0.8012343,5_123_6_282.tif
nigeria,2008,796,4.517049789428711,6.355269908905029,40,0.037290964,4_517_6_355.tif
nigeria,2008,797,4.741380214691162,6.394269943237305,41,0.1718897,4_741_6_394.tif
nigeria,2008,798,4.731359958648682,6.294250011444092,41,0.043823764,4_731_6_294.tif
nigeria,2008,799,4.7395100593566895,6.308529853820801,41,-0.7783876,4_739_6_308.tif
nigeria,2008,800,5.091340065002441,6.049489974975586,41,-0.85025233,5_091_6_049.tif
nigeria,2008,801,4.522739887237549,6.042129993438721,40,-0.37103245,4_522_6_042.tif
nigeria,2008,803,4.826769828796387,5.83827018737793,41,-0.5435728,4_826_5_838.tif
nigeria,2008,804,4.6895599365234375,6.0358099937438965,40,0.23622537,4_689_6_035.tif
nigeria,2008,805,4.699160099029541,5.993080139160156,41,0.13561065,4_699_5_993.tif
nigeria,2008,806,5.263559818267822,6.512899875640869,41,0.64743894,5_263_6_512.tif
nigeria,2008,807,5.145470142364502,6.443610191345215,41,0.060489323,5_145_6_443.tif
nigeria,2008,808,4.917140007019043,6.2654900550842285,40,0.5175365,4_917_6_265.tif
nigeria,2008,809,6.266829967498779,6.302840232849121,41,0.40858406,6_266_6_302.tif
nigeria,2008,810,5.800990104675293,6.115570068359375,40,0.5408437,5_800_6_115.tif
nigeria,2008,811,6.2569098472595215,6.211090087890625,39,1.4461191,6_256_6_211.tif
nigeria,2008,812,5.697319984436035,6.43232011795044,40,0.5372525,5_697_6_432.tif
nigeria,2008,813,6.190859794616699,6.748700141906738,39,0.87793213,6_190_6_748.tif
nigeria,2008,814,5.477829933166504,6.01600980758667,41,0.9796462,5_477_6_016.tif
nigeria,2008,815,5.573019981384277,5.74206018447876,40,0.75059026,5_573_5_742.tif
nigeria,2008,816,5.533100128173828,5.7423200607299805,39,1.586455,5_533_5_742.tif
nigeria,2008,817,6.187689781188965,6.283679962158203,41,0.5993391,6_187_6_283.tif
nigeria,2008,818,6.375339984893799,6.375929832458496,41,0.66728777,6_375_6_375.tif
nigeria,2008,819,5.371597766876221,5.486964225769043,14,-0.5958147,5_371_5_486.tif
nigeria,2008,820,5.0599799156188965,5.720290184020996,40,-0.8282981,5_059_5_720.tif
nigeria,2008,821,5.802619934082031,5.777820110321045,39,-0.7291964,5_802_5_777.tif
nigeria,2008,822,6.092589855194092,6.184080123901367,41,0.7491956,6_092_6_184.tif
nigeria,2008,823,5.4652099609375,6.287759780883789,41,0.10018389,5_465_6_287.tif
nigeria,2008,824,5.49576997756958,6.149600028991699,40,0.35057786,5_495_6_149.tif
nigeria,2008,825,5.637460231781006,6.3393402099609375,41,0.11502896,5_637_6_339.tif
nigeria,2008,826,5.592470169067383,5.682829856872559,39,1.0871757,5_592_5_682.tif
nigeria,2008,827,6.240509986877441,6.679590225219727,36,0.072686255,6_240_6_679.tif
nigeria,2008,828,5.435490131378174,5.840189933776856,40,-0.3642913,5_435_5_840.tif
nigeria,2008,829,5.406720161437988,5.866000175476074,41,0.22026056,5_406_5_866.tif
nigeria,2008,830,5.580160140991211,5.84621000289917,35,1.2074683,5_580_5_846.tif
nigeria,2008,831,5.760069847106934,6.217040061950684,40,0.06301708,5_760_6_217.tif
nigeria,2008,832,5.907380104064941,5.498610019683838,38,-0.49973506,5_907_5_498.tif
nigeria,2008,833,6.6145501136779785,3.332570075988769,40,1.2375704,6_614_3_332.tif
nigeria,2008,834,6.612349987030029,3.308429956436157,40,1.013698,6_612_3_308.tif
nigeria,2008,835,6.454750061035156,3.320159912109375,40,1.3829947,6_454_3_320.tif
nigeria,2008,836,6.544469833374023,3.263780117034912,41,1.7430569,6_544_3_263.tif
nigeria,2008,837,6.677020072937012,3.254390001296997,41,1.4572959,6_677_3_254.tif
nigeria,2008,838,6.544620037078857,3.2834300994873047,41,1.2112641,6_544_3_283.tif
nigeria,2008,839,6.515610218048096,3.247189998626709,41,1.3313712,6_515_3_247.tif
nigeria,2008,840,6.633450031280518,3.2994000911712646,41,1.6763837,6_633_3_299.tif
nigeria,2008,841,6.478640079498291,3.3082499504089355,41,1.3673408,6_478_3_308.tif
nigeria,2008,842,6.4466400146484375,3.287260055541992,41,1.4942994,6_446_3_287.tif
nigeria,2008,843,6.48544979095459,3.3362998962402344,41,1.2076645,6_485_3_336.tif
nigeria,2008,844,6.441850185394287,3.4699299335479736,40,1.1821917,6_441_3_469.tif
nigeria,2008,845,6.500669956207275,3.745359897613525,41,0.06094436,6_500_3_745.tif
nigeria,2008,846,6.646029949188232,3.338599920272827,40,1.368618,6_646_3_338.tif
nigeria,2008,847,6.62982988357544,3.323889970779419,37,1.3550332,6_629_3_323.tif
nigeria,2008,848,6.643620014190674,3.342089891433716,39,1.4890089,6_643_3_342.tif
nigeria,2008,849,6.614299774169922,3.5206000804901123,41,1.2889386,6_614_3_520.tif
nigeria,2008,850,6.614290237426758,3.381920099258423,41,1.6882172,6_614_3_381.tif
nigeria,2008,851,6.610579967498779,3.395930051803589,41,1.456351,6_610_3_395.tif
nigeria,2008,852,6.451280117034912,3.39441990852356,41,1.5781039,6_451_3_394.tif
nigeria,2008,853,6.490322113037109,3.3868188858032227,39,1.2283409,6_490_3_386.tif
nigeria,2008,854,6.523320198059082,3.3287999629974365,40,1.5022962,6_523_3_328.tif
nigeria,2008,855,6.540820121765137,3.3605000972747803,40,1.2239945,6_540_3_360.tif
nigeria,2008,856,6.50836992263794,3.19258999824524,41,1.3617238,6_508_3_192.tif
nigeria,2008,857,6.452489852905273,3.208489894866944,41,1.5401369,6_452_3_208.tif
nigeria,2008,858,6.522830009460449,3.289249897003174,41,1.7014246,6_522_3_289.tif
nigeria,2008,859,6.562860012054443,3.3316900730133057,41,1.3399163,6_562_3_331.tif
nigeria,2008,860,6.5518999099731445,3.33201003074646,41,1.3085997,6_551_3_332.tif
nigeria,2008,861,6.541950225830078,3.3628499507904053,39,1.4247274,6_541_3_362.tif
nigeria,2008,862,6.514110088348389,3.3479199409484863,41,1.4466575,6_514_3_347.tif
nigeria,2008,863,6.499279975891113,3.0146400928497314,41,0.6571743,6_499_3_014.tif
nigeria,2008,864,6.504740238189697,4.001880168914795,41,-0.7069761,6_504_4_001.tif
nigeria,2008,865,7.165870189666748,3.347860097885132,40,0.87551796,7_165_3_347.tif
nigeria,2008,866,7.390190124511719,3.015320062637329,35,0.32288426,7_390_3_015.tif
nigeria,2008,867,6.922850131988525,3.6595299243927,40,0.7355022,6_922_3_659.tif
nigeria,2008,868,6.818299770355225,3.924949884414673,40,1.1803049,6_818_3_924.tif
nigeria,2008,869,6.817770004272461,3.203089952468872,38,0.8427812,6_817_3_203.tif
nigeria,2008,870,6.937240123748779,3.922679901123047,41,1.1586566,6_937_3_922.tif
nigeria,2008,871,6.984020233154297,4.009039878845215,41,0.703296,6_984_4_009.tif
nigeria,2008,872,6.7307000160217285,3.9572598934173584,41,-0.010047253,6_730_3_957.tif
nigeria,2008,873,6.928750038146973,3.220720052719116,40,0.5749992,6_928_3_220.tif
nigeria,2008,874,7.095149993896484,3.725830078125,40,-0.39265957,7_095_3_725.tif
nigeria,2008,875,6.691979885101318,3.3155999183654785,40,1.2422423,6_691_3_315.tif
nigeria,2008,876,6.7865800857543945,4.097620010375977,41,-0.75085247,6_786_4_097.tif
nigeria,2008,877,6.7913498878479,3.949549913406372,40,0.558773,6_791_3_949.tif
nigeria,2008,878,7.65388011932373,2.794339895248413,41,-0.925227,7_653_2_794.tif
nigeria,2008,879,6.62932014465332,2.7487499713897705,40,1.1576697,6_629_2_748.tif
nigeria,2008,880,6.9629998207092285,3.3402299880981445,36,-0.80914545,6_962_3_340.tif
nigeria,2008,881,6.962029933929443,3.518970012664795,37,0.73609436,6_962_3_518.tif
nigeria,2008,882,7.295680046081543,3.5974700450897217,41,-0.71859056,7_295_3_597.tif
nigeria,2008,883,6.888889789581299,3.783060073852539,40,0.7518646,6_888_3_783.tif
nigeria,2008,884,6.768710136413574,3.6436500549316406,41,-1.0434252,6_768_3_643.tif
nigeria,2008,885,6.707650184631348,3.48796010017395,41,0.79667914,6_707_3_487.tif
nigeria,2008,886,7.23514986038208,3.005079984664917,34,0.2088762,7_235_3_005.tif
nigeria,2008,887,7.191380023956299,2.9694299697875977,38,-1.0578185,7_191_2_969.tif
nigeria,2008,888,6.858439922332764,3.031100034713745,39,1.1288993,6_858_3_031.tif
nigeria,2010,1,6.732516765594482,8.002321243286133,26,-0.48983988,6_732_8_002.tif
nigeria,2010,2,7.2475080490112305,8.657347679138184,25,-0.51476896,7_247_8_657.tif
nigeria,2010,3,7.358567237854004,8.489307403564453,26,-0.4961766,7_358_8_489.tif
nigeria,2010,4,6.864353179931641,8.890684127807617,26,-0.7670295,6_864_8_890.tif
nigeria,2010,5,6.950979232788086,8.345338821411133,25,0.09627107,6_950_8_345.tif
nigeria,2010,6,7.125690937042236,7.845279216766357,25,-0.48451215,7_125_7_845.tif
nigeria,2010,7,7.753442764282227,9.607372283935549,25,-0.49873808,7_753_9_607.tif
nigeria,2010,8,7.756096839904785,8.553324699401855,22,1.4912641,7_756_8_553.tif
nigeria,2010,9,9.078008651733398,7.175686836242676,23,0.8117751,9_078_7_175.tif
nigeria,2010,10,9.088659286499023,7.320355892181396,23,0.9820905,9_088_7_320.tif
nigeria,2010,11,9.119989395141602,7.431838035583496,21,1.3964628,9_119_7_431.tif
nigeria,2010,12,7.627059936523437,7.247780799865723,22,-0.7661115,7_627_7_247.tif
nigeria,2010,13,8.22089672088623,6.166905879974365,20,-1.0883616,8_220_6_166.tif
nigeria,2010,14,7.306940078735352,7.702292919158935,26,0.1554658,7_306_7_702.tif
nigeria,2010,15,7.574196815490723,6.230748176574707,26,0.65311396,7_574_6_230.tif
nigeria,2010,16,7.8075971603393555,6.732921123504639,26,1.5119216,7_807_6_732.tif
nigeria,2010,17,7.549979209899902,6.243509769439697,25,0.9542087,7_549_6_243.tif
nigeria,2010,18,7.571541786193848,6.7133469581604,23,0.44678965,7_571_6_713.tif
nigeria,2010,19,8.398275375366211,4.412779808044434,26,-0.41813585,8_398_4_412.tif
nigeria,2010,20,8.843016624450684,4.806814193725586,26,-0.5018845,8_843_4_806.tif
nigeria,2010,21,8.729697227478027,4.800638198852539,26,-0.451981,8_729_4_800.tif
nigeria,2010,22,8.483041763305664,4.544549942016602,26,0.96029043,8_483_4_544.tif
nigeria,2010,23,8.131064414978027,5.101331233978272,26,1.0873733,8_131_5_101.tif
nigeria,2010,24,8.190134048461914,8.292280197143555,24,-0.496964,8_190_8_292.tif
nigeria,2010,25,8.592569351196289,8.33170223236084,25,0.07468816,8_592_8_331.tif
nigeria,2010,26,8.445215225219727,8.70821475982666,26,0.62253565,8_445_8_708.tif
nigeria,2010,27,8.9432373046875,8.619321823120117,25,1.2753329,8_943_8_619.tif
nigeria,2010,28,10.31797981262207,4.47528886795044,26,-0.6455908,10_31_4_475.tif
nigeria,2010,29,9.313130378723145,6.388657093048096,26,-0.6060619,9_313_6_388.tif
nigeria,2010,30,9.373089790344238,5.857227802276611,26,-0.51511794,9_373_5_857.tif
nigeria,2010,31,10.189916610717772,4.903464794158936,26,0.05046224,10_18_4_903.tif
nigeria,2010,32,9.618284225463867,7.136373043060303,26,-0.7027522,9_618_7_136.tif
nigeria,2010,33,10.236502647399902,6.85339879989624,26,-0.74439156,10_23_6_853.tif
nigeria,2010,34,9.59752368927002,6.533614158630371,25,1.9994199,9_597_6_533.tif
nigeria,2010,35,9.339001655578612,9.57889175415039,25,-0.76455903,9_339_9_578.tif
nigeria,2010,36,9.621903419494627,8.734231948852539,26,-0.19298647,9_621_8_734.tif
nigeria,2010,37,9.937337875366213,8.856895446777344,24,0.6290451,9_937_8_856.tif
nigeria,2010,38,9.894749641418455,8.890751838684082,23,1.2950318,9_894_8_890.tif
nigeria,2010,39,9.31439208984375,9.443203926086426,25,0.14212728,9_314_9_443.tif
nigeria,2010,40,9.82204532623291,8.65163516998291,26,-0.72659415,9_822_8_651.tif
nigeria,2010,41,8.557234764099121,11.996187210083008,25,-0.17315091,8_557_11_99.tif
nigeria,2010,42,9.673815727233888,11.85517406463623,25,-0.54005116,9_673_11_85.tif
nigeria,2010,43,10.7882719039917,13.491655349731444,26,-0.6197397,10_78_13_49.tif
nigeria,2010,44,10.324478149414062,13.299290657043455,23,-0.78121823,10_32_13_29.tif
nigeria,2010,45,9.945493698120115,12.449660301208496,25,0.23338842,9_945_12_44.tif
nigeria,2010,46,10.621779441833496,13.384483337402344,23,0.32340187,10_62_13_38.tif
nigeria,2010,47,9.220900535583496,12.439493179321287,23,-0.15064868,9_220_12_43.tif
nigeria,2010,48,11.49495792388916,10.791507720947266,26,-0.8258711,11_49_10_79.tif
nigeria,2010,49,11.84277057647705,10.810897827148438,24,-0.49077347,11_84_10_81.tif
nigeria,2010,50,11.587013244628906,10.24540901184082,25,-0.7331147,11_58_10_24.tif
nigeria,2010,51,11.72440242767334,10.236059188842772,20,-0.87082684,11_72_10_23.tif
nigeria,2010,52,11.2325439453125,9.390048027038574,25,-0.8126908,11_23_9_390.tif
nigeria,2010,53,11.44888687133789,9.900243759155272,24,0.2390137,11_44_9_900.tif
nigeria,2010,54,10.352950096130373,9.672987937927246,21,-0.54843515,10_35_9_672.tif
nigeria,2010,55,10.324983596801758,10.208768844604492,26,-0.9714872,10_32_10_20.tif
nigeria,2010,56,11.466238021850586,10.611783027648926,23,0.15305868,11_46_10_61.tif
nigeria,2010,57,10.640084266662598,12.917826652526855,26,0.71637285,10_64_12_91.tif
nigeria,2010,58,10.90244197845459,12.802034378051758,26,-0.67545396,10_90_12_80.tif
nigeria,2010,59,12.972668647766112,13.28200340270996,26,-0.9632626,12_97_13_28.tif
nigeria,2010,60,12.157663345336914,14.375089645385742,22,-0.04484582,12_15_14_37.tif
nigeria,2010,61,12.04776382446289,13.62383270263672,25,-1.0976629,12_04_13_62.tif
nigeria,2010,62,12.421883583068848,13.188140869140623,23,-1.1950785,12_42_13_18.tif
nigeria,2010,63,12.82460117340088,13.18667221069336,24,-0.88064414,12_82_13_18.tif
nigeria,2010,64,12.478131294250488,12.46878719329834,24,-0.98597294,12_47_12_46.tif
nigeria,2010,65,11.816776275634766,13.126813888549805,21,1.9459444,11_81_13_12.tif
nigeria,2010,66,9.623814582824709,11.357813835144045,25,-0.26426998,9_623_11_35.tif
nigeria,2010,67,10.927322387695312,10.687317848205566,25,-0.47204286,10_92_10_68.tif
nigeria,2010,68,10.42616367340088,10.965112686157228,26,-0.28742737,10_42_10_96.tif
nigeria,2010,69,10.0919189453125,11.26442813873291,25,0.45859134,10_09_11_26.tif
nigeria,2010,70,10.285391807556152,11.19456958770752,26,1.1805171,10_28_11_19.tif
nigeria,2010,71,8.132177352905273,10.493167877197266,24,-0.6954057,8_132_10_49.tif
nigeria,2010,72,8.273704528808594,9.793967247009276,23,-0.7813982,8_273_9_793.tif
nigeria,2010,73,6.542209148406982,11.196942329406738,19,-0.49647447,6_542_11_19.tif
nigeria,2010,74,7.713727951049805,9.892505645751951,25,0.17229621,7_713_9_892.tif
nigeria,2010,75,7.865301132202148,9.780476570129396,24,1.1110193,7_865_9_780.tif
nigeria,2010,76,11.070566177368164,11.42108154296875,24,-0.819729,11_07_11_42.tif
nigeria,2010,77,11.355929374694824,12.161721229553224,26,-0.2115861,11_35_12_16.tif
nigeria,2010,78,13.01731300354004,10.61972713470459,24,-0.87359416,13_01_10_61.tif
nigeria,2010,79,13.19167137145996,11.240270614624023,26,-0.7598723,13_19_11_24.tif
nigeria,2010,80,12.874771118164062,10.461124420166016,23,0.61218005,12_87_10_46.tif
nigeria,2010,81,11.418123245239258,9.452337265014648,24,0.2409445,11_41_9_452.tif
nigeria,2010,82,11.146025657653809,9.887757301330566,25,-0.5587671,11_14_9_887.tif
nigeria,2010,83,12.294817924499512,10.131080627441406,26,-0.28421003,12_29_10_13.tif
nigeria,2010,84,12.58954906463623,9.88869571685791,25,0.27166826,12_58_9_888.tif
nigeria,2010,85,10.5723237991333,6.210254192352295,26,-0.6618508,10_57_6_210.tif
nigeria,2010,86,11.35933780670166,7.955413818359375,26,-0.07015675,11_35_7_955.tif
nigeria,2010,87,10.266653060913086,7.836212158203125,26,-0.9870159,10_26_7_836.tif
nigeria,2010,88,10.466341972351074,8.573512077331543,25,-0.047899608,10_46_8_573.tif
nigeria,2010,89,11.058023452758787,7.923961162567139,26,0.17775685,11_05_7_923.tif
nigeria,2010,90,10.033345222473145,7.123665809631348,26,-0.29566944,10_03_7_123.tif
nigeria,2010,91,10.527146339416504,7.453267097473144,25,1.1763406,10_52_7_453.tif
nigeria,2010,92,11.058119773864746,7.703629016876221,26,0.8396752,11_05_7_703.tif
nigeria,2010,93,11.696502685546877,8.287680625915527,24,0.33403563,11_69_8_287.tif
nigeria,2010,94,11.89266872406006,8.686373710632324,26,-0.508815,11_89_8_686.tif
nigeria,2010,95,11.577306747436523,8.902605056762695,26,-0.8423627,11_57_8_902.tif
nigeria,2010,96,11.790578842163086,8.239195823669434,26,-0.8652274,11_79_8_239.tif
nigeria,2010,97,11.781657218933104,8.434131622314453,26,0.53180736,11_78_8_434.tif
nigeria,2010,98,12.042057037353516,8.223350524902344,25,-0.6421679,12_04_8_223.tif
nigeria,2010,100,11.812155723571776,8.866049766540527,26,0.30687258,11_81_8_866.tif
nigeria,2010,101,11.996419906616213,8.5144624710083,23,1.8698779,11_99_8_514.tif
nigeria,2010,102,12.02328872680664,8.57009220123291,24,1.6851587,12_02_8_570.tif
nigeria,2010,103,12.787440299987791,7.929689884185791,26,-0.68006545,12_78_7_929.tif
nigeria,2010,104,11.671408653259276,7.299930095672607,26,0.15425077,11_67_7_299.tif
nigeria,2010,105,13.17726993560791,7.713315963745117,26,-0.50344795,13_17_7_713.tif
nigeria,2010,106,12.041366577148438,7.713127136230469,26,-0.4457102,12_04_7_713.tif
nigeria,2010,107,11.393077850341797,7.133639812469482,26,0.39677867,11_39_7_133.tif
nigeria,2010,108,12.849162101745604,8.74616813659668,26,0.21922885,12_84_8_746.tif
nigeria,2010,109,13.057726860046388,8.504643440246582,26,0.054493316,13_05_8_504.tif
nigeria,2010,110,12.99656867980957,4.639866828918457,25,-0.12782224,12_99_4_639.tif
nigeria,2010,111,12.434627532958984,4.545211791992188,26,0.09429263,12_43_4_545.tif
nigeria,2010,112,11.492791175842283,4.54025411605835,25,-0.194873,11_49_4_540.tif
nigeria,2010,113,12.890081405639648,5.296414852142334,25,0.51040626,12_89_5_296.tif
nigeria,2010,114,13.758090019226074,5.315404891967773,24,-0.3095706,13_75_5_315.tif
nigeria,2010,115,12.682168960571287,5.190938949584961,24,-0.4456327,12_68_5_190.tif
nigeria,2010,116,12.710832595825195,4.971850872039795,24,0.9515761,12_71_4_971.tif
nigeria,2010,117,13.046279907226562,5.270133972167969,22,1.3923228,13_04_5_270.tif
nigeria,2010,118,12.162603378295898,6.820542812347412,24,0.9195649,12_16_6_820.tif
nigeria,2010,119,12.535683631896973,6.628641128540039,23,-0.25206938,12_53_6_628.tif
nigeria,2010,120,11.72023105621338,6.835759162902832,25,0.11155028,11_72_6_835.tif
nigeria,2010,121,5.8043389320373535,7.592013835906982,26,-0.39474314,5_804_7_592.tif
nigeria,2010,122,5.29438591003418,7.366824150085449,26,0.81968886,5_294_7_366.tif
nigeria,2010,123,5.1233320236206055,7.408782005310059,26,0.97137517,5_123_7_408.tif
nigeria,2010,124,4.943721771240234,7.27695894241333,24,0.3302978,4_943_7_276.tif
nigeria,2010,125,5.078479766845703,7.368508815765381,25,2.524126,5_078_7_368.tif
nigeria,2010,126,5.265571117401123,7.329655170440674,26,0.31698093,5_265_7_329.tif
nigeria,2010,127,5.541504859924316,7.452823162078857,26,1.3343781,5_541_7_452.tif
nigeria,2010,128,6.071721076965332,6.995331764221191,23,1.1848618,6_071_6_995.tif
nigeria,2010,129,5.884800910949707,6.814762115478516,24,0.27538088,5_884_6_814.tif
nigeria,2010,130,6.104240894317627,7.029983043670654,25,1.1037605,6_104_7_029.tif
nigeria,2010,131,6.516487121582031,6.960708141326904,25,0.07665454,6_516_6_960.tif
nigeria,2010,132,6.077367782592773,6.9810791015625,25,1.4305636,6_077_6_981.tif
nigeria,2010,133,5.931052207946777,6.833928108215332,23,0.8209707,5_931_6_833.tif
nigeria,2010,134,6.024230003356934,6.904531955718994,23,1.558439,6_024_6_904.tif
nigeria,2010,135,6.142776966094971,6.7756781578063965,26,1.7269317,6_142_6_775.tif
nigeria,2010,136,6.176058769226074,6.884397983551025,22,1.0652821,6_176_6_884.tif
nigeria,2010,137,5.765175819396973,7.832354068756103,25,-0.515454,5_765_7_832.tif
nigeria,2010,138,6.005484104156494,8.070874214172363,26,-0.4778727,6_005_8_070.tif
nigeria,2010,139,5.963769912719727,7.58233118057251,25,0.49399525,5_963_7_582.tif
nigeria,2010,140,5.986411094665527,7.807239055633545,25,-0.16439672,5_986_7_807.tif
nigeria,2010,141,6.130823135375977,7.7748517990112305,24,0.20150004,6_130_7_774.tif
nigeria,2010,142,6.020528793334961,8.119306564331055,24,0.17387024,6_020_8_119.tif
nigeria,2010,143,6.400116920471191,7.380498886108398,26,0.3524777,6_400_7_380.tif
nigeria,2010,144,6.956676006317139,7.429001808166504,25,-0.2303407,6_956_7_429.tif
nigeria,2010,145,6.288412094116211,7.532193183898926,25,0.24113029,6_288_7_532.tif
nigeria,2010,146,6.318210124969482,7.387270927429199,25,0.643206,6_318_7_387.tif
nigeria,2010,147,6.4436540603637695,7.50144100189209,25,1.8017185,6_443_7_501.tif
nigeria,2010,148,6.408198833465576,7.52908182144165,26,1.2678727,6_408_7_529.tif
nigeria,2010,149,6.348039150238037,7.48243522644043,25,0.47555065,6_348_7_482.tif
nigeria,2010,150,6.849821090698242,7.456009864807129,24,0.75619155,6_849_7_456.tif
nigeria,2010,151,5.530584812164307,7.214346885681152,26,0.5310893,5_530_7_214.tif
nigeria,2010,152,5.481180191040039,7.368038177490234,26,0.7106498,5_481_7_368.tif
nigeria,2010,153,5.648897171020508,7.41263484954834,26,0.6793235,5_648_7_412.tif
nigeria,2010,154,5.666751861572266,7.108553886413574,24,0.37608457,5_666_7_108.tif
nigeria,2010,155,5.659153938293457,7.051812171936035,25,0.46503127,5_659_7_051.tif
nigeria,2010,156,5.665885925292969,7.08698320388794,25,0.49415845,5_665_7_086.tif
nigeria,2010,157,5.456439018249512,6.815875053405762,25,0.25212,5_456_6_815.tif
nigeria,2010,158,5.746929168701172,7.036543846130371,26,0.49572447,5_746_7_036.tif
nigeria,2010,159,5.840096950531006,7.198318958282471,23,0.30501574,5_840_7_198.tif
nigeria,2010,160,5.532783031463623,6.975436210632324,25,1.1590484,5_532_6_975.tif
nigeria,2010,161,4.990431785583496,7.794041156768799,24,0.8692067,4_990_7_794.tif
nigeria,2010,162,5.13084602355957,7.618568897247314,21,-0.05358651,5_130_7_618.tif
nigeria,2010,163,4.922885894775391,7.93167781829834,25,0.47675547,4_922_7_931.tif
